Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__alff,1.0,-0.0,1.4636656831126058,1.0,0.0,9.00519474547661e-05
neuroquery6308_combined_tfidf__alice,1.0,-0.0,1.272824919441461,1.0,0.0,6.653831666529373e-06
neuroquery6308_combined_tfidf__alien,1.0,-0.0,0.9211336032388665,1.0,-0.0,9.075038957445883e-06
neuroquery6308_combined_tfidf__allergic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__allocortex,1.0,-0.0,2.0789473684210527,1.0,0.0,3.7619740576146837e-06
neuroquery6308_combined_tfidf__allodynia,1.0,-0.0,0.4454887218045113,1.0,-0.0,6.1803859517955525e-06
neuroquery6308_combined_tfidf__alone,1.0,0.0,0.9555151397353844,1.0,-0.0,0.0005098803595961103
neuroquery6308_combined_tfidf__alpha,1.0,0.0,0.8083755743995452,0.48938862257270316,-0.6912815522861117,0.00026216658815189853
neuroquery6308_combined_tfidf__als,1.0,-0.0,0.6139631276715168,1.0,-0.0,5.678451407720278e-06
neuroquery6308_combined_tfidf__alteration,1.0,0.0,1.0310040877532083,0.4041647086333161,0.8342063585775419,0.0006687357525805798
neuroquery6308_combined_tfidf__altered,1.0,0.0,0.9860457537017889,0.5566442331214676,-0.5878332359408855,0.000766062100880981
neuroquery6308_combined_tfidf__alternating,1.0,0.0,0.9430261067471183,1.0,-0.0,0.0002791009521986875
neuroquery6308_combined_tfidf__altitudinal,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__altruism,1.0,-0.0,0.8291222887351318,1.0,-0.0,1.3002982710219144e-05
neuroquery6308_combined_tfidf__altruistic,1.0,-0.0,1.6515359749133778,1.0,0.0,3.121373105545689e-05
neuroquery6308_combined_tfidf__alveolar,1.0,-0.0,0.6688302525751376,1.0,-0.0,3.0929545424535378e-06
neuroquery6308_combined_tfidf__alveus,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alzheimer,1.0,0.0,1.009379229407812,1.0,0.0,0.00027134108874469516
neuroquery6308_combined_tfidf__alzheimer dementia,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__alzheimer disease,1.0,0.0,1.059413800278996,1.0,0.0,0.0002624255559729729
neuroquery6308_combined_tfidf__amaral,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amaurosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ambient,1.0,-0.0,0.4720906555708026,1.0,-0.0,1.4807433632999763e-05
neuroquery6308_combined_tfidf__ambiguity,0.9947875091110618,-0.006532934991553243,1.2661853421089733,0.5382065830446068,0.6155272438722699,0.00014714818589378514
neuroquery6308_combined_tfidf__ambiguous,0.6709408186034436,0.42485714262698254,1.2682675612419139,0.23376575305556788,1.190714323215334,0.000256020292604913
neuroquery6308_combined_tfidf__amblyopia,1.0,-0.0,5.126171593366979,1.0,0.0,2.0613556480080458e-05
neuroquery6308_combined_tfidf__ammon,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ammon horn,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__ammonis,1.0,-0.0,1.3211316021740143,1.0,0.0,9.297023266832404e-06
neuroquery6308_combined_tfidf__amnesia,1.0,-0.0,1.1923861698856808,0.5056499521678238,0.6656263617488924,4.84281737422092e-05
neuroquery6308_combined_tfidf__amnestic,1.0,-0.0,1.3176426982950336,0.8181253551570028,0.2299567788891724,6.384758787923513e-05
neuroquery6308_combined_tfidf__amodal,1.0,-0.0,1.1543769449330268,0.8162077460195172,0.2324252411831141,5.175857366671925e-05
neuroquery6308_combined_tfidf__amphetamine,1.0,-0.0,0.8210872766117159,1.0,-0.0,2.8230282560707006e-05
neuroquery6308_combined_tfidf__amygdala,1.0,0.0,1.0080276600484914,1.0,0.0,0.0009126498534881501
neuroquery6308_combined_tfidf__amygdala anterior,1.0,-0.0,0.6001428911645631,0.8162077460195172,-0.2324252411831141,5.28516522625425e-05
neuroquery6308_combined_tfidf__amygdala basolateral,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amygdala central,1.0,-0.0,1.1520077772676947,1.0,0.0,1.2970993159143495e-05
neuroquery6308_combined_tfidf__amygdala cortical,1.0,-0.0,1.4783625730994154,1.0,0.0,1.90235132592466e-05
neuroquery6308_combined_tfidf__amygdala hippocampus,1.0,0.0,1.0005913660555885,1.0,0.0,0.00017462493944468626
neuroquery6308_combined_tfidf__amygdala insula,1.0,-0.0,1.0490992582126457,1.0,0.0,0.0001341539572189567
neuroquery6308_combined_tfidf__amygdala response,1.0,0.0,1.1018240554388878,1.0,0.0,0.00016947415500952637
neuroquery6308_combined_tfidf__amygdaloid,1.0,-0.0,1.0002954459122948,1.0,0.0,2.0514373369510704e-05
neuroquery6308_combined_tfidf__amygdaloid complex,1.0,-0.0,1.2003545350947538,1.0,0.0,7.481712640645081e-06
neuroquery6308_combined_tfidf__amyloid,1.0,-0.0,1.1272614025650465,1.0,0.0,5.552908452982621e-05
neuroquery6308_combined_tfidf__amyotrophic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amyotrophic lateral sclerosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__anal,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__analgesic,1.0,-0.0,0.8355577940065475,1.0,-0.0,5.0231653605024135e-05
neuroquery6308_combined_tfidf__analog,1.0,0.0,1.0075673837258736,1.0,0.0,0.00019123874584751002
neuroquery6308_combined_tfidf__analogical,0.6868558286000513,-0.4031256001784237,1.8663866649166558,0.20802410527996057,1.2590172389587693,2.8519703578924287e-05
