Term,pForward,zForward,likelihoodForward,pReverse,zReverse,probReverse
neuroquery6308_combined_tfidf__amygdala basolateral,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amygdala central,1.0,-0.0,0.8771206755881537,1.0,-0.0,9.798872615626703e-06
neuroquery6308_combined_tfidf__amygdala cortical,1.0,-0.0,0.6331511839708561,1.0,-0.0,8.083810678457754e-06
neuroquery6308_combined_tfidf__amygdala hippocampus,0.9109150401795348,0.11188443247539404,1.130594953030024,0.04408136981459408,2.0133162508698432,0.00019577422082353197
neuroquery6308_combined_tfidf__amygdala insula,0.8953078923287737,-0.13159088906396582,1.16184398723732,0.35981009176471196,0.9157270155989639,0.00014741228121068362
neuroquery6308_combined_tfidf__amygdala response,1.0,-0.0,1.0647723848062225,1.0,0.0,0.00016249759988053086
neuroquery6308_combined_tfidf__amygdaloid,1.0,-0.0,0.7996897471965504,1.0,-0.0,1.6272355973013212e-05
neuroquery6308_combined_tfidf__amygdaloid complex,1.0,-0.0,0.6854483547399004,1.0,-0.0,4.239017102213526e-06
neuroquery6308_combined_tfidf__amyloid,1.0,-0.0,0.8736055873508586,1.0,-0.0,4.269826457108841e-05
neuroquery6308_combined_tfidf__amyotrophic,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__amyotrophic lateral sclerosis,1.0,-0.0,0.0,1.0,-0.0,0.0
neuroquery6308_combined_tfidf__anal,1.0,-0.0,0.46303038914445055,1.0,-0.0,2.401660302798849e-06
neuroquery6308_combined_tfidf__analgesic,1.0,-0.0,0.6475409836065574,0.7894362421504565,-0.2670427551533111,3.862488376372482e-05
neuroquery6308_combined_tfidf__analog,1.0,0.0,1.035647130485447,1.0,0.0,0.00019503499208577146
neuroquery6308_combined_tfidf__analogical,0.542155127982172,-0.6095572647639674,1.598667266260578,0.11625270917771052,1.5706984509978354,2.423820260704973e-05
neuroquery6308_combined_tfidf__analogical reasoning,0.857748431458716,-0.17924105117220934,1.5494031994452975,0.6102414495812178,0.509728833776541,1.3291121881168974e-05
